CROP_YEAR,STATE_CODE,STATE_ABBR,COUNTY_CODE,COUNTY_NAME,CROP_CODE,CROP_NAME,INSURANCE_PLAN_CODE,INSURANCE_PLAN_NAME,STAGE_CODE,COVERAGE_TYPE,COVERAGE_LEVEL,POLICIES_SOLD,POLICIES_EARNING_PREMIUM,POLICIES_INDEMNIFIED,UNITS_EARNING_PREMIUM,UNITS_INDEMNIFIED,QUANTITY_TYPE,NET_REPORTED_QUANTITY,COMPANION_QUANTITY,LIABILITY,TOTAL_PREMIUM,PRODUCER_PREMIUM,SUBSIDY,STATE_SUBSIDY,ADDITIONAL_SUBSIDY,INDEMNITY,LOSS_RATIO
2023,18,IN,63,hendricks                     ,81,Soybeans                      ,4,AYP       ,A    ,RBUP,0.9,1,1,0,1,0,Acres                    ,528.0,0,357127.0,10392.0,5300,0,0,0,0.0,0.0
2023,31,NE,39,Cuming                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.7,89,76,55,229,138,Acres                    ,20767.0,0,18876035.0,1285088.0,802858,0,0,0,3905137.0,3.0388090154137304
2023,38,ND,59,Morton                        ,11,  Wheat   ,2,RP        ,A    ,RBUP,0.75,229,160,34,230,46,Acres                    ,97662.0,0,29098195.0,5956764.0,4416194,0,0,0,1002769.0,0.16834123359595915
2023,39,OH,107,Mercer                        ,81,Soybeans                      ,88,ECO-RP    ,A    ,RBUP,,2,2,0,2,0,Acres                    ,0.0,164,5806.0,2084.0,917,0,0,0,0.0,0.0
2023,19,IA,99,Jasper                        ,81,Soybeans                      ,5,ARP       ,A    ,RBUP,0.9,4,4,0,9,0,Acres                    ,730.0,0,711150.0,36553.0,16084,0,0,0,0.0,0.0
2023,20,KS,113,Mcpherson                     ,11,Wheat                         ,32,SCO-RP    ,A    ,RBUP,0.7,11,5,5,23,16,Acres                    ,0.0,1354,116506.0,51492.0,33471,0,0,0,53293.0,1.0349763069991456
2023,46,SD,25,Clark                         ,41,Corn                          ,2,RP        ,A    ,RBUP,0.8,46,32,15,39,22,Acres                    ,12162.0,0,11198710.0,1487708.0,973334,0,0,0,915390.0,0.6153021963987557
2023,19,IA,99,Jasper                        ,41,Corn                          ,1,YP        ,A    ,RBUP,0.5,1,1,0,7,0,Acres                    ,483.0,0,293968.0,3110.0,2084,0,0,0,0.0,0.0
2023,27,MN,115,Pine                          ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,25,13,7,13,7,Acres                    ,3249.0,0,1265899.0,241684.0,161827,0,0,0,454530.0,1.8806789030304034
2023,19,IA,103,Johnson                       ,41,Corn                          ,33,SCO-RPHPE ,A    ,RBUP,0.75,1,1,0,1,0,Acres                    ,0.0,43,5353.0,1014.0,659,0,0,0,0.0,0.0
2023,19,IA,181,Warren                        ,81,Soybeans                      ,88,ECO-RP    ,A    ,RBUP,0.95,7,6,0,35,0,Acres                    ,0.0,2162,145088.0,65580.0,28858,0,0,0,0.0,0.0
2023,46,SD,27,Clay                          ,41,Corn                          ,17,MP-HPO    ,A    ,RBUP,0.7,0,0,0,2,0,Acres                    ,0.0,707,427139.0,9693.0,5719,0,0,0,0.0,0.0
2023,18,In,165,Vermillion                    ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,57,45,7,74,16,Acres                    ,13319.0,0,9093344.0,642251.0,417306,0,0,0,33764.0,0.052571346716470665
2023,39,OH,135,Preble                        ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.6,4,4,0,4,0,Acres                    ,548.0,0,249220.0,7374.0,5752,0,0,0,0.0,0.0
2023,19,Ia,159,Ringgold                      ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.75,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,17,IL,93,Kendall                       ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.8,9,8,0,13,0,Acres                    ,0.0,1554,64061.0,13134.0,8536,0,0,0,0.0,0.0
2023,46,SD,101,Moody                         ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.75,3,3,1,3,1,Acres                    ,171.0,0,108778.0,3108.0,2127,0,0,0,1896.0,0.61003861003861
2023,27,MN,163,Washington                    ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.75,37,29,10,46,13,Acres                    ,3789.0,0,1986672.0,184503.0,120850,0,0,0,99716.0,0.5404573367370721
2023,20,KS,121,Miami                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,56,39,36,55,47,Acres                    ,7575.0,0,3203745.0,412630.0,260682,0,0,0,957497.0,2.3204735477304124
2023,17,IL,65,Hamilton                      ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.65,28,10,0,12,0,Acres                    ,2087.0,0,818960.0,128196.0,94400,0,0,0,0.0,0.0
2023,48,TX,481,Wharton                       ,21,Cotton                        ,2,RP        ,A    ,RBUP,0.7,195,99,62,242,146,Acres                    ,21816.0,0,14417180.0,1698332.0,1125167,0,0,0,2448305.0,1.4415938697498487
2023,18,IN,17,Cass                          ,41,Corn                          ,2,RP        ,A    ,RBUP,0.8,116,102,5,116,5,Acres                    ,27914.0,0,26829589.0,1097971.0,727145,0,0,0,41950.0,0.03820683788551792
2023,48,TX,123,De Witt                       ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.7,1,1,0,1,0,Acres                    ,17.0,0,2697.0,616.0,363,0,0,0,0.0,0.0
2023,19,IA,115,Louisa                        ,41,Corn                          ,88,ECO-RP    ,A    ,RBUP,0.95,11,8,8,26,26,Acres                    ,0.0,2584,202574.0,111393.0,51341,0,0,0,157804.0,1.4166419792985196
2023,27,MN,87,Mahnomen                      ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.6,5,4,1,4,1,Acres                    ,217.0,0,67354.0,3698.0,2777,0,0,0,1388.0,0.37533802055164955
2023,31,NE,57,Dundy                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.85,8,4,3,13,10,Acres                    ,1389.0,0,818537.0,125986.0,47875,0,0,0,352496.0,2.797898179162764
2023,27,MN,45,Fillmore                      ,41,Corn                          ,88,ECO-RP    ,A    ,RBUP,0.95,16,16,16,106,106,Acres                    ,0.0,9757,668930.0,331140.0,145896,0,0,0,659779.0,1.9924473032554206
2023,31,NE,53,Dodge                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.7,133,103,46,298,78,Acres                    ,16177.0,0,9564589.0,347542.0,218021,0,0,0,330047.0,0.949660760426078
2023,19,IA,21,Buena Vista                   ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.5,1,1,0,1,0,Acres                    ,143.0,0,61175.0,188.0,126,0,0,0,0.0,0.0
2023,31,NE,93,Howard                        ,11,Wheat                         ,32,SCO-RP    ,A    ,RBUP,0.75,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,46,SD,9,Bon Homme                     ,81,Soybeans                      ,17,MP-HPO    ,A    ,RBUP,0.7,0,0,0,1,0,Acres                    ,0.0,107,48517.0,94.0,55,0,0,0,0.0,0.0
2023,17,IL,179,Tazewell                      ,41,Corn                          ,31,SCO-YP    ,A    ,RBUP,0.8,1,1,0,1,0,Acres                    ,0.0,638,50260.0,3792.0,2464,0,0,0,0.0,0.0
2023,18,IN,135,Randolph                      ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.7,16,5,0,5,0,Acres                    ,134.0,0,60554.0,5962.0,3517,0,0,0,0.0,0.0
2023,48,TX,369,Parmer                        ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.65,162,22,21,37,28,Acres                    ,5956.0,0,1105329.0,419091.0,308591,0,0,0,625736.0,1.493079068746406
2023,18,IN,137,Ripley                        ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.5,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,31,ne,127,NEMAHA                        ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.65,12,10,0,28,0,Acres                    ,2002.0,0,953165.0,37894.0,24188,0,0,0,0.0,0.0
2023,17,IL,37,De Kalb                       ,81,Soybeans                      ,88,ECO-RP    ,A    ,RBUP,0.9,4,4,0,5,0,Acres                    ,0.0,373,13247.0,4185.0,1841,0,0,0,0.0,0.0
2023,38,ND,67,Pembina                       ,41,Corn                          ,2,RP        ,A    ,RBUP,0.8,18,8,5,11,5,Acres                    ,3223.0,0,2168711.0,467597.0,287617,0,0,0,131709.0,0.2816720381011854
2023,31,NE,139,Pierce                        ,81,,2,RP        ,A    ,RBUP,0.5,1,0,0,2,0,Acres                    ,554.0,0,257837.0,3523.0,2558,0,0,0,0.0,0.0
2023,27,MN,163,Washington                    ,41,Corn                          ,32,SCO-RP    ,A    ,RBUP,0.8,7,7,7,27,27,Acres                    ,0.0,1062,70290.0,24651.0,16025,0,0,0,57849.0,2.3467202141900936
2023,19,IA,155,Pottawattamie                 ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.5,2,2,0,2,0,Acres                    ,267.0,0,109067.0,981.0,658,0,0,0,0.0,0.0
2023,27,MN,151,Swift                         ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.85,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,48,TX,427,Starr                         ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.7,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,17,IL,201,Winnebago                     ,41,Corn                          ,3,RPHPE     ,A    ,RBUP,0.8,3,3,1,3,1,Acres                    ,507.0,0,440577.0,13841.0,8439,0,0,0,80171.0,5.7922837945235175
2023,48,TX,239,Jackson                       ,41,Corn                          ,1,YP        ,A    ,RBUP,0.65,18,12,1,28,1,Acres                    ,1743.0,0,893225.0,68785.0,40713,0,0,0,2084.0,0.03029730319110271
2023,17,IL,191,Wayne                         ,11,WHEAT                         ,32,SCO-RP    ,A    ,RBUP,0.7,50,23,0,71,0,Acres                    ,0.0,4537,358344.0,142693.0,93327,0,0,0,0.0,0.0
2023,39,OH,107,Mercer                        ,11,Wheat                         ,4,AYP       ,A    ,RBUP,0.75,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,17,IL,101,Lawrence                      ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.5,3,3,0,4,0,Acres                    ,0.0,96,22090.0,1180.0,767,0,0,0,0.0,0.0
2023,38,ND,7,Billings                      ,11,Wheat                         ,32,SCO-RP    ,A    ,RBUP,0.75,8,7,0,47,0,Acres                    ,0.0,7088,300402.0,128452.0,83496,0,0,0,0.0,0.0
2023,46,SD,63,Harding                       ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.65,10,1,1,2,2,Acres                    ,103.0,0,15392.0,3888.0,2294,0,0,0,10982.0,2.8245884773662553
2023,31,NE,131,Otoe                          ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.8,20,18,0,82,0,Acres                    ,0.0,5354,232122.0,69473.0,45408,0,0,0,0.0,0.0
2023,27,MN,35,Crow Wing                     ,41,Corn                          ,1,YP        ,C    ,RCAT,0.5,6,3,0,3,0,Acres                    ,1221.0,0,299767.0,19763.0,19763,0,0,0,0.0,0.0
2023,17,IL,111,Mchenry                       ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.85,6,1,0,8,0,Acres                    ,0.0,506,4136.0,1269.0,825,0,0,0,0.0,0.0
2023,20,KS,77,Harper                        ,21,Cotton                        ,1,YP        ,A    ,RBUP,0.65,6,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,46,SD,93,Meade                         ,41,Corn                          ,1,YP        ,A    ,RBUP,0.5,4,1,0,1,0,Acres                    ,158.0,0,34018.0,3320.0,2224,0,0,0,0.0,0.0
2023,48,TX,61,Cameron                       ,41,Corn                          ,2,RP        ,A    ,RBUP,0.8,3,3,2,3,2,Acres                    ,196.0,0,104707.0,12443.0,7946,0,0,0,27724.0,2.228080045005224
2023,48,TX ,27,BELL                          ,41,Corn                          ,32,SCO-RP    ,A    ,RBUP,0.7,2,1,0,1,0,Acres                    ,0.0,34,3344.0,1339.0,870,0,0,0,0.0,0.0
2023,17,IL,193,White                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.65,17,10,1,10,1,Acres                    ,1157.0,0,592826.0,102503.0,76369,0,0,0,2064.0,0.020135996019628694
2023,20,KS,127,Morris                        ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.75,92,51,16,79,22,Acres                    ,8433.0,0,2682769.0,374629.0,254059,0,0,0,254625.0,0.6796724225834092
2023,38,ND,77,Richland                      ,11,wheat ,1,YP        ,A    ,RBUP,0.7,9,1,0,1,0,Acres                    ,663.0,0,242611.0,16242.0,12994,0,0,0,0.0,0.0
2023,27,MN,173,Yellow Medicine               ,41,Corn                          ,2,RP        ,A    ,RBUP,0.85,378,326,271,588,447,Acres                    ,85244.0,0,84306669.0,5610740.0,2588876,0,0,0,9967906.0,1.776575995323255
2023,46,SD,45,Edmunds                       ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.5,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,17,il,167,Sangamon                      ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.85,364,294,92,370,105,Acres                    ,63783.0,0,52801088.0,1614779.0,820186,2843,0,0,1377740.0,0.8532065378605989
2023,17,IL,73,henry                         ,41,MAIZE,31,SCO-YP    ,A    ,RBUP,0.85,1,1,0,1,0,Acres                    ,0.0,28,220.0,24.0,16,0,0,0,0.0,0.0
2023,39,OH,127,Perry                         ,81,Soybeans                      ,88,ECO-RP    ,A    ,RBUP,0.95,2,2,2,3,3,Acres                    ,0.0,245,20470.0,8532.0,3753,0,0,0,3050.0,0.35747773089545243
2023,20,KS,127,Morris                        ,41,Corn                          ,88,ECO-RP    ,A    ,RBUP,0.95,8,3,3,6,6,Acres                    ,0.0,200,13522.0,8055.0,3543,0,0,0,13522.0,1.6787088764742395
2023,17,IL,57,Fulton                        ,41,Corn                          ,88,ECO-RP    ,A    ,RBUP,0.95,12,7,7,13,13,Acres                    ,0.0,818,81984.0,44581.0,19615,0,0,0,81984.0,1.8389897041340482
2023,48,tx,369,Parmer                        ,21,Cotton                        ,32,SCO-RP    ,A    ,RBUP,0.65,1,1,1,2,2,Acres                    ,0.0,10,1742.0,746.0,485,0,0,0,1763.0,2.363270777479893
2023,19,IA,187,Webster                       ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,346,282,13,570,15,Acres                    ,45347.0,0,28919887.0,1338007.0,697249,1321,0,0,37814.0,0.028261436599360094
2023,20,KS,131,Nemaha                        ,41,Corn                          ,1,YP        ,A    ,RBUP,0.75,5,4,0,8,0,Acres                    ,582.0,0,352948.0,52275.0,31800,0,0,0,0.0,0.0
2023,20,KS,89,Jewell                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.5,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,20,KS,93,Kearny                        ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.55,1,1,1,1,1,Acres                    ,26.0,0,3507.0,619.0,396,0,0,0,3507.0,5.665589660743134
2023,27,Mn,117,Pipestone                     ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.5,2,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,19,IA,193,Woodbury                      ,41,Corn                          ,2,RP        ,A    ,RBUP,0.8,445,366,345,773,686,Acres                    ,99395.0,0,98630289.0,6322244.0,3547384,5264,0,0,25157966.0,3.9792779272675967
2023,17,IL,75,Iroquois                      ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.85,30,12,2,13,2,Acres                    ,1319.0,0,689624.0,155883.0,73483,0,0,0,3028.0,0.019424825029028182
2023,31,NE,167,Stanton                       ,41,Corn                          ,3,RPHPE     ,A    ,RBUP,0.7,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,48,TX,469,Victoria                      ,21,Cotton                        ,2,RP        ,A    ,RBUP,0.7,32,12,4,15,6,Acres                    ,5135.0,0,3018676.0,429563.0,339621,0,0,0,319605.0,0.7440235774496406
2023,17,IL,105,Livingston                    ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.85,1045,915,102,1768,130,Acres                    ,143605.0,0,103447165.0,3396223.0,1545418,2297,0,0,534702.0,0.1574401916481927
2023,17,IL,145,Perry                         ,41,Corn                          ,1,YP        ,A    ,RBUP,0.5,4,2,0,2,0,Acres                    ,36.0,0,12572.0,1629.0,1091,0,0,0,0.0,0.0
2023,27,MN,85,Mcleod                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.65,3,2,1,3,1,Acres                    ,110.0,0,106642.0,3501.0,2066,0,0,0,5041.0,1.4398743216223937
2023,38,ND,19,Cavalier                      ,41,Corn                          ,2,RP        ,A    ,RBUP,0.85,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,31,NE,3,Antelope                      ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.5,0,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,20,KS,187,Stanton                       ,11,Wheat                         ,32,SCO-RP    ,A    ,RBUP,0.75,10,9,9,39,39,Acres                    ,0.0,3246,148544.0,84167.0,55943,0,0,0,148544.0,1.7648722183278482
2023,31,NE,55,Douglas                       ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,56,40,31,95,64,Acres                    ,5165.0,0,3182810.0,231891.0,129120,0,0,0,430917.0,1.858273930424208
2023,31,NE,65,Furnas                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.6,1,1,1,5,2,Acres                    ,361.0,0,225484.0,16921.0,10830,0,0,0,10987.0,0.6493115064121506
2023,48,TX,257,Kaufman                       ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.6,3,1,1,1,1,Acres                    ,97.0,0,13703.0,10346.0,6621,0,0,0,13703.0,1.3244732263676784
2023,19,IA,73,Greene                        ,81,Soybeans                      ,16,MP        ,A    ,RBUP,0.95,1,1,0,1,0,Acres                    ,0.0,62,45856.0,1964.0,1060,0,0,0,0.0,0.0
2023,27,MN,65,Kanabec                       ,41,Corn                          ,32,SCO-RP    ,A    ,RBUP,0.75,4,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,48,TX,117,Deaf Smith                    ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.65,50,32,29,62,47,Acres                    ,14187.0,0,2443148.0,800173.0,568864,0,0,0,1367543.0,1.7090591659553622
2023,97,TX,447,Throckmorton                  ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.6,2,2,2,2,2,Acres                    ,1039.0,0,145218.0,32228.0,25782,0,0,0,71063.0,2.2050080675189276
2023,27,MN,83,Lyon                          ,41,Corn                          ,2,RP        ,A    ,RBUP,0.8,358,299,212,474,323,Acres                    ,70683.0,0,64729286.0,3876203.0,2326473,0,0,0,4620421.0,1.1919966523941083
2023,18,IN,27,Daviess                       ,41,Corn                          ,32,SCO-RP    ,A    ,RBUP,0.8,29,23,0,125,0,Acres                    ,0.0,7494,493078.0,177507.0,115582,0,0,0,0.0,0.0
2023,46,SD,111,Sanborn                       ,11,wheat                         ,2,RP        ,A    ,RBUP,0.85,2,1,1,1,1,Acres                    ,78.0,0,27683.0,8160.0,3101,0,0,0,27683.0,3.3925245098039216
2023,19,IA,169,Story                         ,41,Corn                          ,1,YP        ,A    ,RBUP,0.85,7,5,0,7,0,Acres                    ,266.0,0,232462.0,6256.0,2376,0,0,0,0.0,0.0
2023,31,NE,139,Pierce                        ,81,Soybeans                      ,17,MP-HPO    ,A    ,RBUP,0.95,19,9,7,19,11,Acres                    ,0.0,5046,4809708.0,281645.0,123925,0,0,0,179331.0,0.6367270855154539
2023,31,NE,99,Kearney                       ,41,Corn                          ,1,YP        ,A    ,RBUP,0.7,16,13,4,74,6,Acres                    ,5984.0,0,5758227.0,156287.0,92000,0,0,0,48110.0,0.3078311055941953
2023,18,IN,25,Crawford                      ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,25,17,3,38,8,Acres                    ,4027.0,0,2046495.0,274985.0,155443,0,0,0,20096.0,0.07308034983726384
2023,17,IL,143,Peoria                        ,81,Soybeans                      ,3,RPHPE     ,A    ,RBUP,0.85,2,1,0,1,0,Acres                    ,42.0,0,32776.0,561.0,213,0,0,0,0.0,0.0
2023,20,KS,49,Elk                           ,41,Corn                          ,88,ECO-RP    ,A    ,RBUP,0.95,2,2,2,3,3,Acres                    ,0.0,289,15627.0,8940.0,3934,0,0,0,15627.0,1.747986577181208
2023,19,IA,33,Cerro Gordo                   ,81,Soybeans                      ,17,MP-HPO    ,A    ,RBUP,0.95,10,6,0,19,0,Acres                    ,0.0,2403,1977250.0,153468.0,67527,0,0,0,0.0,0.0
2023,31,NE,45,Dawes                         ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.8,1,1,1,2,1,Acres                    ,97.0,0,26944.0,4778.0,2294,0,0,0,3759.0,0.7867308497279196
2023,19,IA,171,Tama                          ,41,Corn                          ,17,MP-HPO    ,A    ,RBUP,0.9,2,2,1,3,1,Acres                    ,0.0,737,973896.0,56925.0,25046,0,0,0,58550.0,1.028546332894159
2023,39,OH,1,Adams                         ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.7,65,54,8,80,9,Acres                    ,7976.0,0,3899432.0,367246.0,271268,0,0,0,15777.0,0.042960304537013334
2023,20,KS,63,Gove                          ,41,Corn                          ,2,RP        ,A    ,RBUP,0.7,386,200,140,585,361,Acres                    ,57662.0,0,21876126.0,3974151.0,2404796,0,0,0,6801972.0,1.7115534865182527
2023,27,MN,59,Isanti                        ,81,Soy Beans,2,RP        ,A    ,RBUP,0.85,8,4,3,4,3,Acres                    ,1000.0,0,447604.0,69192.0,36671,0,0,0,113193.0,1.635926118626431
2023,19,IA,71,Fremont                       ,41,Corn                          ,2,RP        ,A    ,RBUP,0.8,232,178,48,383,78,Acres                    ,36921.0,0,35302621.0,2981347.0,1695957,0,0,0,705917.0,0.23677787255223898
2023,46,SD,23,Charles Mix                   ,41,Corn                          ,32,SCO-RP    ,A    ,RBUP,0.8,6,2,2,5,5,Acres                    ,0.0,169,9967.0,4460.0,2899,0,0,0,9967.0,2.2347533632286996
2023,48,TX,197,Hardeman                      ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.75,39,17,10,27,18,Acres                    ,5619.0,0,830916.0,282581.0,211928,0,0,0,195833.0,0.6930154539760282
2023,18,IN,177,Wayne                         ,41,Corn                          ,88,ECO-RP    ,A    ,RBUP,0.9,1,1,0,10,0,Acres                    ,0.0,597,26574.0,12701.0,5588,0,0,0,0.0,0.0
2023,20,KS,157,Republic                      ,11,,32,SCO-RP    ,A    ,RBUP,0.75,1,1,1,2,2,Acres                    ,0.0,176,6322.0,1850.0,1203,0,0,0,3514.0,1.8994594594594594
2023,20,KS,25,Clark                         ,41,Corn                          ,2,RP        ,A    ,RBUP,0.7,44,7,2,14,3,Acres                    ,1484.0,0,981848.0,50608.0,29860,0,0,0,93667.0,1.8508338602592476
2023,18,in,15,Carroll                       ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.7,2,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,48,TX,357,Ochiltree                     ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.6,17,3,1,5,1,Acres                    ,629.0,0,316274.0,19183.0,12414,0,0,0,3232.0,0.16848251055622165
2023,31,NE,19,Buffalo                       ,11,wheat                         ,2,RP        ,A    ,RBUP,0.7,67,13,9,22,15,Acres                    ,867.0,0,302166.0,39243.0,23155,0,0,0,74996.0,1.9110669418749842
2023,27,MN,93,Meeker                        ,81,Soybeans                      ,1,YP        ,A    ,RBUP,0.7,4,1,0,1,0,Acres                    ,15.0,0,7083.0,178.0,105,0,0,0,0.0,0.0
2023,19,IA,97,Jackson                       ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.8,295,190,56,228,68,Acres                    ,21883.0,0,14730706.0,866732.0,548185,199,0,0,612702.0,0.7069105559734727
2023,27,MN,15,Brown                         ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.5,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,48,TX,165,Gaines                        ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.6,14,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,20,KS,15,Butler                        ,81,Soybeans                      ,1,YP        ,C    ,RCAT,0.5,2,1,1,2,2,Acres                    ,385.0,0,60378.0,1445.0,1445,0,0,0,17041.0,11.793079584775086
2023,17,IL,81,Jefferson                     ,41,Corn                          ,88,ECO-RP    ,A    ,RBUP,0.95,24,20,20,71,71,Acres                    ,0.0,4229,233868.0,133817.0,59501,0,0,0,132606.0,0.9909503276863179
2023,48,TX,389,Reeves                        ,11,Wheat                         ,2,RP        ,A    ,RBUP,0.75,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,38,ND,27,Eddy                          ,81,Soybeans                      ,32,SCO-RP    ,A    ,RBUP,0.75,36,32,0,193,0,Acres                    ,0.0,16360,845250.0,280640.0,184763,0,0,0,0.0,0.0
2023,38,ND,81,Sargent                       ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.65,2,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,31,ne,147,Richardson                    ,41,Corn                          ,3,RPHPE     ,A    ,RBUP,0.65,1,1,0,3,0,Acres                    ,282.0,0,236927.0,8035.0,4740,0,0,0,0.0,0.0
2023,39, OH,123,Ottawa                        ,41,Corn                          ,2,RP        ,A    ,RBUP,0.6,2,1,0,1,0,Acres                    ,22.0,0,8126.0,428.0,274,0,0,0,0.0,0.0
2023,19,IA,39,Clarke                        ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.7,50,28,2,34,2,Acres                    ,2439.0,0,1104476.0,84117.0,57097,0,0,0,2366.0,0.02812748909257344
2023,19,IA,63,Emmet                         ,41,Corn                          ,2,RP        ,A    ,RBUP,0.85,260,212,51,409,75,Acres                    ,56366.0,0,57407656.0,3295634.0,1492223,0,0,0,321006.0,0.09740341312172407
2023,38,ND,67,Pembina                       ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.75,176,120,31,320,76,Acres                    ,58923.0,0,21737529.0,3344989.0,2160334,0,0,0,1282304.0,0.38335073747626675
2023,27,MN,43,Faribault                     ,41,Corn                          ,1,YP        ,A    ,RBUP,0.5,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,48,TX,245,Jefferson                     ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.6,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,46,SD,69,Hyde                          ,81,Soybeans                      ,2,RP        ,A    ,RBUP,0.7,67,30,7,31,7,Acres                    ,10835.0,0,3774480.0,404232.0,292794,0,0,0,38354.0,0.09488115735518217
2023,27,Mn,25,Chisago                       ,41,Corn                          ,1,YP        ,A    ,RBUP,0.65,1,1,0,1,0,Acres                    ,73.0,0,45936.0,2162.0,1275,0,0,0,0.0,0.0
2023,39,OH,109,Miami                         ,11,Wheat                         ,1,YP        ,C    ,RCAT,0.5,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
2023,18,In,49,Fulton                        ,11,Wheat                         ,1,YP        ,A    ,RBUP,0.75,1,0,0,0,0,Acres                    ,0.0,0,0.0,0.0,0,0,0,0,0.0,
